 0.00000E+000  3.46711E-312  5.08341E-001  4.24978E-002  9.52792E-003  6.15962E-002  9.66688E-001  1.05653E+000  1.25911E+000
 5.14500E+00 -1.24255E+00  2.13539E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.30403E+00  1.07589E+00  1.82856E+00
 5.15000E+00 -1.24529E+00  2.14087E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.33348E+00  1.07548E+00  1.79928E+00
 5.15500E+00 -1.24945E+00  2.14900E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.35617E+00  1.07581E+00  1.77208E+00
 5.16000E+00 -1.25434E+00  2.15917E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.37287E+00  1.07690E+00  1.74701E+00
 5.16500E+00 -1.25983E+00  2.17003E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.38441E+00  1.07875E+00  1.72413E+00
 5.17000E+00 -1.26449E+00  2.17972E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.39163E+00  1.08136E+00  1.70344E+00
 5.17500E+00 -1.26831E+00  2.18666E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.39529E+00  1.08475E+00  1.68514E+00
 5.18000E+00 -1.26988E+00  2.19016E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.39608E+00  1.08890E+00  1.66924E+00
 5.18500E+00 -1.27018E+00  2.19069E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.39453E+00  1.09381E+00  1.65562E+00
 5.19000E+00 -1.26990E+00  2.18956E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.39106E+00  1.09948E+00  1.64429E+00
 5.19500E+00 -1.26928E+00  2.18799E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.38599E+00  1.10589E+00  1.63524E+00
 5.20000E+00 -1.26837E+00  2.18624E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.37952E+00  1.11303E+00  1.62847E+00
 5.20500E+00 -1.26673E+00  2.18330E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.37177E+00  1.12095E+00  1.62397E+00
 5.21000E+00 -1.26381E+00  2.17751E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.36281E+00  1.12963E+00  1.62171E+00
 5.21500E+00 -1.25929E+00  2.16800E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.35264E+00  1.13896E+00  1.62166E+00
 5.22000E+00 -1.25315E+00  2.15571E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.34128E+00  1.14890E+00  1.62375E+00
 5.22500E+00 -1.24712E+00  2.14357E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.32870E+00  1.15941E+00  1.62790E+00
 5.23000E+00 -1.24347E+00  2.13571E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.31489E+00  1.17045E+00  1.63402E+00
 5.23500E+00 -1.24340E+00  2.13582E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.29986E+00  1.18195E+00  1.64195E+00
 5.24000E+00 -1.24844E+00  2.14531E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.28363E+00  1.19384E+00  1.65151E+00
 5.24500E+00 -1.25697E+00  2.16245E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.26624E+00  1.20602E+00  1.66263E+00
 5.25000E+00 -1.26775E+00  2.18326E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.24775E+00  1.21839E+00  1.67500E+00
 5.25500E+00 -1.27798E+00  2.20358E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.22826E+00  1.23080E+00  1.68810E+00
 5.26000E+00 -1.28643E+00  2.22062E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.20787E+00  1.24309E+00  1.70149E+00
 5.26500E+00 -1.29248E+00  2.23324E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.18671E+00  1.25505E+00  1.71479E+00
 5.27000E+00 -1.29656E+00  2.24126E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.16490E+00  1.26644E+00  1.72744E+00
 5.27500E+00 -1.29844E+00  2.24468E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.14260E+00  1.27698E+00  1.73874E+00
 5.28000E+00 -1.29818E+00  2.24334E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.11997E+00  1.28634E+00  1.74816E+00
 5.28500E+00 -1.29537E+00  2.23705E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.09717E+00  1.29416E+00  1.75527E+00
 5.29000E+00 -1.28948E+00  2.22616E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.07454E+00  1.30000E+00  1.75988E+00
 5.29500E+00 -1.28235E+00  2.21185E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.05224E+00  1.30345E+00  1.76208E+00
 5.30000E+00 -1.27447E+00  2.19625E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.03032E+00  1.30403E+00  1.76235E+00
 5.30500E+00 -1.26743E+00  2.18198E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.00896E+00  1.30133E+00  1.76158E+00
 5.31000E+00 -1.26236E+00  2.17142E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.88340E-01  1.29497E+00  1.76094E+00
 5.31500E+00 -1.25982E+00  2.16602E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.68650E-01  1.28472E+00  1.76175E+00
 5.32000E+00 -1.25973E+00  2.16611E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.50076E-01  1.27056E+00  1.76519E+00
 5.32500E+00 -1.26280E+00  2.17102E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.32801E-01  1.25277E+00  1.77205E+00
 5.33000E+00 -1.26723E+00  2.17948E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.17006E-01  1.23204E+00  1.78260E+00
 5.33500E+00 -1.27306E+00  2.19013E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.02863E-01  1.20959E+00  1.79650E+00
 5.34000E+00 -1.27925E+00  2.20200E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.90536E-01  1.18715E+00  1.81299E+00
 5.34500E+00 -1.28557E+00  2.21447E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.80178E-01  1.16694E+00  1.83103E+00
 5.35000E+00 -1.29195E+00  2.22684E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.71756E-01  1.15142E+00  1.84955E+00
 5.35500E+00 -1.29737E+00  2.23810E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.65394E-01  1.14287E+00  1.86766E+00
 5.36000E+00 -1.30151E+00  2.24697E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.61372E-01  1.14306E+00  1.88482E+00
 5.36500E+00 -1.30395E+00  2.25231E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.59782E-01  1.15273E+00  1.90060E+00
 5.37000E+00 -1.30479E+00  2.25349E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.60693E-01  1.17145E+00  1.91463E+00
 5.37500E+00 -1.30334E+00  2.25066E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.64154E-01  1.19769E+00  1.92685E+00
 5.38000E+00 -1.30073E+00  2.24470E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.70187E-01  1.22918E+00  1.93720E+00
 5.38500E+00 -1.29699E+00  2.23699E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.78788E-01  1.26340E+00  1.94564E+00
 5.39000E+00 -1.29326E+00  2.22895E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.89927E-01  1.29795E+00  1.95201E+00
 5.39500E+00 -1.28996E+00  2.22177E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.03546E-01  1.33088E+00  1.95599E+00
 5.40000E+00 -1.28729E+00  2.21632E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.19557E-01  1.36077E+00  1.95708E+00
 5.40500E+00 -1.28551E+00  2.21308E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.37842E-01  1.38672E+00  1.95453E+00
 5.41000E+00 -1.28510E+00  2.21208E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.58249E-01  1.40847E+00  1.94734E+00
 5.41500E+00 -1.28580E+00  2.21295E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.80590E-01  1.42617E+00  1.93422E+00
 5.42000E+00 -1.28697E+00  2.21511E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.00463E+00  1.43994E+00  1.91361E+00
 5.42500E+00 -1.28856E+00  2.21793E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.03010E+00  1.45005E+00  1.88375E+00
 5.43000E+00 -1.29016E+00  2.22095E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.05664E+00  1.45701E+00  1.84272E+00
 5.43500E+00 -1.29173E+00  2.22395E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.08383E+00  1.46140E+00  1.78869E+00
 5.44000E+00 -1.29299E+00  2.22698E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.11117E+00  1.46379E+00  1.72022E+00
 5.44500E+00 -1.29459E+00  2.23020E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.13800E+00  1.46472E+00  1.63678E+00
 5.45000E+00 -1.29673E+00  2.23384E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.16354E+00  1.46471E+00  1.53939E+00
 5.45500E+00 -1.29912E+00  2.23818E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.18683E+00  1.46423E+00  1.43150E+00
 5.46000E+00 -1.30171E+00  2.24356E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.20668E+00  1.46368E+00  1.31978E+00
 5.46500E+00 -1.30510E+00  2.25033E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.22166E+00  1.46342E+00  1.21455E+00
 5.47000E+00 -1.30963E+00  2.25855E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.23005E+00  1.46376E+00  1.12882E+00
 5.47500E+00 -1.31441E+00  2.26752E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.22981E+00  1.46496E+00  1.07508E+00
 5.48000E+00 -1.31858E+00  2.27572E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.21862E+00  1.46721E+00  1.05977E+00
 5.48500E+00 -1.32189E+00  2.28124E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.19386E+00  1.47064E+00  1.07923E+00
 5.49000E+00 -1.32255E+00  2.28250E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.15280E+00  1.47534E+00  1.12112E+00
 5.49500E+00 -1.32098E+00  2.27891E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.09276E+00  1.48127E+00  1.17005E+00
 5.50000E+00 -1.31688E+00  2.27111E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.01158E+00  1.48838E+00  1.21258E+00
 5.50500E+00 -1.31187E+00  2.26051E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.08226E-01  1.49651E+00  1.24001E+00
 5.51000E+00 -1.30580E+00  2.24859E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.83921E-01  1.50535E+00  1.25003E+00
 5.51500E+00 -1.29946E+00  2.23645E+00  4.24978E-02  9.52792E-03  6.15962E-02  6.44303E-01  1.51447E+00  1.24909E+00
 5.52000E+00 -1.29360E+00  2.22512E+00  4.24978E-02  9.52792E-03  6.15962E-02  5.04406E-01  1.52325E+00  1.25517E+00
 5.52500E+00 -1.28932E+00  2.21581E+00  4.24978E-02  9.52792E-03  6.15962E-02  4.00470E-01  1.53087E+00  1.29723E+00
 5.53000E+00 -1.28612E+00  2.20979E+00  4.24978E-02  9.52792E-03  6.15962E-02  3.93158E-01  1.53625E+00  1.40426E+00
 5.53500E+00 -1.28480E+00  2.20777E+00  4.24978E-02  9.52792E-03  6.15962E-02  4.95867E-01  1.53807E+00  1.58624E+00
 5.54000E+00 -1.28568E+00  2.20925E+00  4.24978E-02  9.52792E-03  6.15962E-02  6.53304E-01  1.53470E+00  1.82636E+00
 5.54500E+00 -1.28774E+00  2.21255E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.21246E-01  1.52425E+00  2.09251E+00
 5.55000E+00 -1.28917E+00  2.21544E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.77799E-01  1.50462E+00  2.35310E+00
 5.55500E+00 -1.28947E+00  2.21598E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.11229E+00  1.47371E+00  2.58592E+00
 5.56000E+00 -1.28803E+00  2.21308E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.22010E+00  1.42974E+00  2.77991E+00
 5.56500E+00 -1.28471E+00  2.20665E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.30044E+00  1.37181E+00  2.93302E+00
 5.57000E+00 -1.28004E+00  2.19736E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.35502E+00  1.30070E+00  3.04885E+00
 5.57500E+00 -1.27430E+00  2.18648E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.38695E+00  1.21994E+00  3.13354E+00
 5.58000E+00 -1.26901E+00  2.17570E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.40000E+00  1.13681E+00  3.19374E+00
 5.58500E+00 -1.26491E+00  2.16694E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.39801E+00  1.06274E+00  3.23537E+00
 5.59000E+00 -1.26236E+00  2.16170E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.38459E+00  1.01167E+00  3.26312E+00
 5.59500E+00 -1.26143E+00  2.16044E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.36289E+00  9.95288E-01  3.28025E+00
 5.60000E+00 -1.26257E+00  2.16245E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.33561E+00  1.01688E+00  3.28854E+00
 5.60500E+00 -1.26412E+00  2.16628E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.30496E+00  1.06926E+00  3.28831E+00
 5.61000E+00 -1.26628E+00  2.17036E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.27288E+00  1.13915E+00  3.27833E+00
 5.61500E+00 -1.26787E+00  2.17350E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.24072E+00  1.21341E+00  3.25572E+00
 5.62000E+00 -1.26862E+00  2.17496E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.20934E+00  1.28249E+00  3.21580E+00
 5.62500E+00 -1.26828E+00  2.17424E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.17943E+00  1.34095E+00  3.15193E+00
 5.63000E+00 -1.26663E+00  2.17093E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.15144E+00  1.38686E+00  3.05569E+00
 5.63500E+00 -1.26349E+00  2.16503E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.12557E+00  1.42032E+00  2.91755E+00
 5.64000E+00 -1.25960E+00  2.15775E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.10182E+00  1.44242E+00  2.72874E+00
 5.64500E+00 -1.25654E+00  2.15185E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.08007E+00  1.45500E+00  2.48469E+00
 5.65000E+00 -1.25617E+00  2.15055E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.06004E+00  1.45995E+00  2.19050E+00
 5.65500E+00 -1.25839E+00  2.15540E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.04143E+00  1.45903E+00  1.86673E+00
 5.66000E+00 -1.26332E+00  2.16526E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.02388E+00  1.45389E+00  1.55392E+00
 5.66500E+00 -1.26961E+00  2.17752E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.00704E+00  1.44574E+00  1.31001E+00
 5.67000E+00 -1.27583E+00  2.18970E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.90609E-01  1.43553E+00  1.18739E+00
 5.67500E+00 -1.28097E+00  2.19993E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.74313E-01  1.42398E+00  1.18980E+00
 5.68000E+00 -1.28434E+00  2.20675E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.57947E-01  1.41142E+00  1.26707E+00
 5.68500E+00 -1.28547E+00  2.20894E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.41365E-01  1.39824E+00  1.36432E+00
 5.69000E+00 -1.28368E+00  2.20567E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.24483E-01  1.38472E+00  1.45072E+00
 5.69500E+00 -1.27937E+00  2.19695E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.07274E-01  1.37105E+00  1.51563E+00
 5.70000E+00 -1.27291E+00  2.18404E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.89758E-01  1.35738E+00  1.55870E+00
 5.70500E+00 -1.26539E+00  2.16973E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.72002E-01  1.34380E+00  1.58350E+00
 5.71000E+00 -1.25946E+00  2.15811E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.54107E-01  1.33035E+00  1.59446E+00
 5.71500E+00 -1.25708E+00  2.15315E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.36205E-01  1.31707E+00  1.59561E+00
 5.72000E+00 -1.25869E+00  2.15661E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.18448E-01  1.30396E+00  1.59020E+00
 5.72500E+00 -1.26414E+00  2.16733E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.01009E-01  1.29101E+00  1.58067E+00
 5.73000E+00 -1.27149E+00  2.18251E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.84075E-01  1.27820E+00  1.56887E+00
 5.73500E+00 -1.27998E+00  2.19900E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.67838E-01  1.26547E+00  1.55604E+00
 5.74000E+00 -1.28715E+00  2.21386E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.52501E-01  1.25280E+00  1.54296E+00
 5.74500E+00 -1.29243E+00  2.22449E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.38266E-01  1.24013E+00  1.53019E+00
 5.75000E+00 -1.29476E+00  2.22912E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.25333E-01  1.22740E+00  1.51811E+00
 5.75500E+00 -1.29393E+00  2.22700E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.13903E-01  1.21457E+00  1.50691E+00
 5.76000E+00 -1.28947E+00  2.21829E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.04189E-01  1.20158E+00  1.49666E+00
 5.76500E+00 -1.28213E+00  2.20384E+00  4.24978E-02  9.52792E-03  6.15962E-02  6.96374E-01  1.18838E+00  1.48739E+00
 5.77000E+00 -1.27260E+00  2.18503E+00  4.24978E-02  9.52792E-03  6.15962E-02  6.90614E-01  1.17493E+00  1.47910E+00
 5.77500E+00 -1.26232E+00  2.16377E+00  4.24978E-02  9.52792E-03  6.15962E-02  6.87044E-01  1.16118E+00  1.47176E+00
 5.78000E+00 -1.25180E+00  2.14235E+00  4.24978E-02  9.52792E-03  6.15962E-02  6.85771E-01  1.14711E+00  1.46531E+00
 5.78500E+00 -1.24208E+00  2.12318E+00  4.24978E-02  9.52792E-03  6.15962E-02  6.86870E-01  1.13269E+00  1.45969E+00
 5.79000E+00 -1.23476E+00  2.10828E+00  4.24978E-02  9.52792E-03  6.15962E-02  6.90386E-01  1.11790E+00  1.45483E+00
 5.79500E+00 -1.23039E+00  2.09925E+00  4.24978E-02  9.52792E-03  6.15962E-02  6.96329E-01  1.10272E+00  1.45067E+00
 5.80000E+00 -1.22961E+00  2.09724E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.04677E-01  1.08715E+00  1.44713E+00
 5.80500E+00 -1.23202E+00  2.10265E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.15377E-01  1.07120E+00  1.44416E+00
 5.81000E+00 -1.23833E+00  2.11448E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.28346E-01  1.05486E+00  1.44168E+00
 5.81500E+00 -1.24612E+00  2.13022E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.43477E-01  1.03820E+00  1.43965E+00
 5.82000E+00 -1.25438E+00  2.14676E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.60640E-01  1.02124E+00  1.43802E+00
 5.82500E+00 -1.26166E+00  2.16162E+00  4.24978E-02  9.52792E-03  6.15962E-02  7.79664E-01  1.00413E+00  1.43672E+00
 5.83000E+00 -1.26745E+00  2.17338E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.00372E-01  9.86880E-01  1.43572E+00
 5.83500E+00 -1.27162E+00  2.18161E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.22575E-01  9.69348E-01  1.43497E+00
 5.84000E+00 -1.27420E+00  2.18673E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.46063E-01  9.51568E-01  1.43445E+00
 5.84500E+00 -1.27616E+00  2.18996E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.70599E-01  9.33578E-01  1.43410E+00
 5.85000E+00 -1.27749E+00  2.19290E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.95910E-01  9.15419E-01  1.43392E+00
 5.85500E+00 -1.27929E+00  2.19686E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.21679E-01  8.97133E-01  1.43386E+00
 5.86000E+00 -1.28227E+00  2.20233E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.47667E-01  8.78764E-01  1.43390E+00
 5.86500E+00 -1.28577E+00  2.20896E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.73424E-01  8.60360E-01  1.43403E+00
 5.87000E+00 -1.28921E+00  2.21596E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.98284E-01  8.41965E-01  1.43422E+00
 5.87500E+00 -1.29289E+00  2.22266E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.02160E+00  8.23630E-01  1.43445E+00
 5.88000E+00 -1.29587E+00  2.22863E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.04259E+00  8.05403E-01  1.43475E+00
 5.88500E+00 -1.29810E+00  2.23355E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.06032E+00  7.87335E-01  1.43512E+00
 5.89000E+00 -1.29955E+00  2.23688E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.07369E+00  7.69477E-01  1.43548E+00
 5.89500E+00 -1.30030E+00  2.23782E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.08146E+00  7.51881E-01  1.43584E+00
 5.90000E+00 -1.29924E+00  2.23550E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.08225E+00  7.34601E-01  1.43618E+00
 5.90500E+00 -1.29605E+00  2.22945E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.07470E+00  7.17691E-01  1.43648E+00
 5.91000E+00 -1.29089E+00  2.21981E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.05762E+00  7.01369E-01  1.43675E+00
 5.91500E+00 -1.28436E+00  2.20729E+00  4.24978E-02  9.52792E-03  6.15962E-02  1.03043E+00  6.85676E-01  1.43697E+00
 5.92000E+00 -1.27687E+00  2.19284E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.93483E-01  6.70502E-01  1.43714E+00
 5.92500E+00 -1.26936E+00  2.17736E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.48861E-01  6.55903E-01  1.43725E+00
 5.93000E+00 -1.26154E+00  2.16159E+00  4.24978E-02  9.52792E-03  6.15962E-02  9.01471E-01  6.41940E-01  1.43747E+00
 5.93500E+00 -1.25402E+00  2.14646E+00  4.24978E-02  9.52792E-03  6.15962E-02  8.59709E-01  6.28674E-01  1.43777E+00
